0,6928,3,12/16/2021,15:45:23,1
0,6723,4,12/16/2021,16:02:11,8
0,4651,2,12/16/2021,16:04:22,4
0,171,2,12/16/2021,16:07:33,4
0,172,4,12/16/2021,16:07:47,8
0,173,8,12/16/2021,16:07:59,8
0,174,3,12/16/2021,16:08:10,1
0,175,6,12/16/2021,16:08:20,20
0,3593,8,12/16/2021,16:09:07,8
0,4743,5,12/16/2021,16:11:11,11
0,169,4,12/16/2021,16:22:23,8
0,170,1,12/16/2021,16:22:32,2
0,6822,4,12/16/2021,16:26:30,8
0,6108,6,12/16/2021,16:31:54,10
0,6386,6,12/16/2021,16:32:10,8
0,7805,7,12/16/2021,16:32:35,8
0,1684,4,12/16/2021,16:34:31,8
0,3495,6,12/16/2021,16:34:43,7
0,6416,5,12/16/2021,16:34:50,11
0,5859,1,12/16/2021,16:34:55,2
0,3018,9,12/16/2021,16:38:19,9
0,3019,2,12/16/2021,16:38:22,4
0,6349,6,12/16/2021,16:38:41,16
0,1683,6,12/16/2021,16:38:51,24
0,1658,5,12/16/2021,16:39:03,11
0,242,6,12/16/2021,16:39:28,17
0,7375,5,12/16/2021,16:39:39,11
0,9953,8,12/16/2021,16:39:57,8
0,2487,3,12/16/2021,16:40:03,1
0,243,7,12/16/2021,16:40:37,13
0,244,1,12/16/2021,16:41:02,2
0,9842,3,12/16/2021,16:43:40,1
0,5448,2,12/16/2021,16:43:54,4
0,2236,6,12/16/2021,16:44:03,8
0,2292,2,12/16/2021,16:44:19,4
0,6069,1,12/16/2021,16:44:25,2
0,8616,7,12/16/2021,16:44:36,16
0,4901,6,12/16/2021,16:47:42,13
0,2731,4,12/16/2021,16:50:53,8
0,357,4,12/16/2021,16:51:16,8
0,8345,2,12/16/2021,16:51:28,4
0,412,6,12/16/2021,16:51:44,7
0,802,4,12/16/2021,16:59:54,8
0,245,2,12/16/2021,17:13:45,4
0,9290,1,12/16/2021,17:24:10,2
0,517,3,12/16/2021,17:27:44,1
0,1480,5,12/16/2021,17:30:16,11
0,72,4,12/16/2021,17:36:19,8
0,73,5,12/16/2021,17:36:24,11
0,4987,5,12/16/2021,17:39:56,11
0,7674,5,12/16/2021,17:45:10,11
0,4846,5,12/16/2021,17:46:36,11
0,7079,1,12/16/2021,17:55:37,2
0,9148,5,12/16/2021,18:00:15,11
0,3657,5,12/16/2021,18:00:25,11
0,2860,6,12/16/2021,18:00:46,20
0,4788,7,12/16/2021,18:21:15,10
0,5281,5,12/16/2021,18:22:12,11
0,9812,3,12/16/2021,18:22:21,1
0,70,6,12/16/2021,18:22:31,9
0,9955,4,12/16/2021,18:22:32,8
0,69,6,12/16/2021,18:22:38,8
0,68,2,12/16/2021,18:22:54,4
0,67,5,12/16/2021,18:23:12,11
0,7066,4,12/16/2021,18:23:20,8
0,66,1,12/16/2021,18:23:31,2
0,65,2,12/16/2021,18:23:45,4
0,64,3,12/16/2021,18:23:50,1
0,63,5,12/16/2021,18:23:54,11
0,79,7,12/16/2021,19:02:14,20
0,78,4,12/16/2021,19:02:39,8
0,713,2,12/16/2021,19:03:16,4
0,4255,8,12/16/2021,19:04:26,8
0,5956,3,12/16/2021,19:22:23,1
0,1400,4,12/16/2021,19:43:50,8
0,1401,2,12/16/2021,19:43:51,4
0,1404,5,12/16/2021,19:44:01,11
0,187,3,12/16/2021,19:48:02,1
0,4914,8,12/16/2021,20:02:02,8
0,161,5,12/16/2021,20:12:13,11
0,9881,6,12/16/2021,20:13:16,8
0,3328,7,12/16/2021,20:44:10,17
0,6328,7,12/16/2021,20:44:17,11
0,1224,3,12/16/2021,20:44:27,1
0,236,8,12/16/2021,20:45:32,8
0,237,1,12/16/2021,20:45:38,2
0,238,1,12/16/2021,20:45:55,2
0,239,8,12/16/2021,20:46:04,8
0,240,2,12/16/2021,20:46:11,4
0,5296,3,12/16/2021,21:08:37,1
0,7890,2,12/16/2021,21:08:49,4
0,7889,3,12/16/2021,21:09:01,1
0,5362,6,12/16/2021,21:28:39,18
0,416,1,12/16/2021,21:29:42,2
0,417,1,12/16/2021,21:29:47,2
0,9481,4,12/16/2021,21:30:15,8
0,9758,3,12/16/2021,21:54:19,1
0,9763,1,12/16/2021,21:54:23,2
0,9757,5,12/16/2021,21:54:29,11
0,9753,5,12/16/2021,21:54:49,11
0,9759,2,12/16/2021,21:54:59,4
0,9754,2,12/16/2021,21:55:07,4
0,9751,1,12/16/2021,21:55:14,2
0,9761,5,12/16/2021,21:55:19,11
0,9762,5,12/16/2021,21:55:28,11
0,9755,4,12/16/2021,21:55:38,8
0,9752,4,12/16/2021,21:55:45,8
0,8659,2,12/16/2021,21:55:53,4
0,6451,8,12/16/2021,21:56:02,8
0,4201,6,12/16/2021,21:56:05,12
0,3127,7,12/16/2021,21:56:16,21
0,2924,5,12/16/2021,21:56:25,11
0,2842,1,12/16/2021,21:56:33,2
0,9756,3,12/16/2021,21:56:48,1
0,2820,4,12/16/2021,21:57:00,8
0,9954,4,12/16/2021,21:57:03,8
0,6787,5,12/16/2021,22:20:43,11
0,5985,2,12/16/2021,22:20:51,4
0,5986,4,12/16/2021,22:21:06,8
0,5592,3,12/17/2021,02:34:23,1
0,666,6,12/17/2021,03:00:37,16
0,9127,6,12/17/2021,03:49:10,18
0,8618,2,12/17/2021,03:50:41,4
0,3134,1,12/17/2021,03:50:52,2
0,3141,6,12/17/2021,03:51:11,14
0,1373,8,12/17/2021,03:51:24,8
0,414,3,12/17/2021,03:51:33,1
0,2522,2,12/17/2021,04:16:47,4
0,7420,5,12/17/2021,04:16:53,11
0,3203,6,12/17/2021,04:17:01,17
0,2375,7,12/17/2021,04:47:12,12
0,1886,8,12/17/2021,04:49:21,8
0,9158,4,12/17/2021,07:29:10,8
0,9523,2,12/17/2021,07:36:41,4
0,242,2,12/17/2021,09:08:37,19
0,2387,5,12/17/2021,09:16:16,11
0,6108,1,12/17/2021,10:09:44,11
0,4395,3,12/17/2021,10:10:36,1
0,4375,7,12/17/2021,10:46:03,8
0,2609,3,12/17/2021,10:46:17,1
0,2484,8,12/17/2021,10:46:22,8
0,1030,3,12/17/2021,10:46:27,1
0,6386,3,12/17/2021,11:16:26,11
0,1684,7,12/17/2021,11:16:50,15
0,6822,3,12/17/2021,11:27:51,11
0,4158,6,12/17/2021,11:43:11,8
0,4159,8,12/17/2021,11:43:24,8
0,5956,4,12/17/2021,12:25:50,11
0,243,2,12/17/2021,13:18:35,15
0,244,5,12/17/2021,13:18:46,16
0,245,6,12/17/2021,13:18:55,10
0,4846,2,12/17/2021,13:39:50,24
0,169,3,12/17/2021,14:42:21,11
0,170,5,12/17/2021,14:42:25,8
0,187,4,12/17/2021,14:47:13,11
0,4901,5,12/17/2021,15:02:00,18
0,7673,5,12/17/2021,15:05:36,11
0,4914,1,12/17/2021,15:47:05,9
0,4788,3,12/17/2021,15:59:16,22
0,9955,3,12/17/2021,15:59:28,11
0,9812,6,12/17/2021,15:59:43,17
0,5281,7,12/17/2021,16:00:13,18
0,9842,4,12/17/2021,16:23:05,11
0,5448,6,12/17/2021,16:23:18,10
0,2236,8,12/17/2021,16:23:29,16
0,2292,4,12/17/2021,16:23:44,8
0,6069,6,12/17/2021,16:23:49,8
0,8616,7,12/17/2021,16:24:02,23
0,3018,9,12/17/2021,16:26:37,18
0,3019,6,12/17/2021,16:26:42,10
0,6349,4,12/17/2021,16:26:59,20
0,1683,4,12/17/2021,16:27:09,34
0,1658,8,12/17/2021,16:27:17,19
0,4113,3,12/17/2021,16:34:43,1
0,4490,5,12/17/2021,16:34:54,11
0,9030,5,12/17/2021,16:35:11,11
0,6723,4,12/17/2021,16:42:01,44
0,4651,1,12/17/2021,16:42:16,11
0,72,3,12/17/2021,16:52:25,11
0,73,4,12/17/2021,16:52:38,15
0,7805,4,12/17/2021,17:03:23,44
0,9707,1,12/17/2021,17:14:13,2
0,9148,3,12/17/2021,17:21:26,14
0,9098,3,12/17/2021,17:21:37,1
0,3657,4,12/17/2021,17:21:45,15
0,2860,1,12/17/2021,17:21:57,21
0,2731,1,12/17/2021,17:26:49,9
0,357,2,12/17/2021,17:27:01,10
0,8345,1,12/17/2021,17:27:12,11
0,412,3,12/17/2021,17:27:30,10
0,9953,2,12/17/2021,17:44:21,10
0,2487,4,12/17/2021,17:44:30,11
0,5570,1,12/17/2021,17:47:16,2
0,3362,7,12/17/2021,18:03:37,11
0,236,4,12/17/2021,19:11:57,44
0,237,1,12/17/2021,19:12:07,1
0,238,7,12/17/2021,19:12:14,9
0,239,7,12/17/2021,19:12:23,15
0,240,4,12/17/2021,19:12:31,8
0,6328,8,12/17/2021,20:02:31,19
0,3328,9,12/17/2021,20:02:37,26
0,1224,3,12/17/2021,20:02:43,8
0,5362,2,12/17/2021,22:17:49,20
0,5296,1,12/17/2021,22:33:45,4
0,7890,1,12/17/2021,22:33:56,11
0,7889,7,12/17/2021,22:34:05,8
0,70,6,12/17/2021,22:35:23,15
0,69,2,12/17/2021,22:35:28,10
0,68,6,12/17/2021,22:35:40,10
0,67,2,12/17/2021,22:35:43,26
0,66,7,12/17/2021,22:35:50,9
0,65,1,12/17/2021,22:35:55,11
0,64,1,12/17/2021,22:36:00,4
0,63,2,12/17/2021,22:36:10,21
0,3495,2,12/17/2021,22:39:41,9
0,5859,6,12/17/2021,22:39:47,8
0,6416,3,12/17/2021,22:39:52,14
0,3338,3,12/17/2021,22:50:55,1
0,4743,5,12/17/2021,22:56:49,16
0,9758,5,12/18/2021,00:09:05,12
0,9763,4,12/18/2021,00:09:11,11
0,9753,6,12/18/2021,00:09:16,17
0,9757,1,12/18/2021,00:09:46,44
0,9759,4,12/18/2021,00:09:54,8
0,9754,6,12/18/2021,00:10:05,10
0,9761,1,12/18/2021,00:10:13,44
0,9762,5,12/18/2021,00:10:23,16
0,9755,7,12/18/2021,00:10:30,15
0,9752,5,12/18/2021,00:10:38,14
0,8659,1,12/18/2021,00:10:46,11
0,6451,5,12/18/2021,00:10:50,14
0,4201,5,12/18/2021,00:10:58,17
0,3127,4,12/18/2021,00:11:01,25
0,2924,5,12/18/2021,00:11:08,16
0,2842,2,12/18/2021,00:11:21,8
0,9751,7,12/18/2021,00:11:26,9
0,9756,2,12/18/2021,00:11:33,1
0,2820,3,12/18/2021,00:11:43,11
0,9954,2,12/18/2021,00:11:47,10
0,6787,6,12/18/2021,00:20:40,17
0,5985,5,12/18/2021,00:20:51,9
0,5986,4,12/18/2021,00:20:57,44
0,3203,4,12/18/2021,00:43:46,21
0,7420,3,12/18/2021,00:43:52,14
0,2522,4,12/18/2021,00:44:38,8
0,802,4,12/18/2021,01:26:33,44
0,189,5,12/18/2021,02:18:46,11
0,414,3,12/18/2021,03:20:55,8
0,9127,6,12/18/2021,03:20:59,24
0,8618,2,12/18/2021,03:21:06,10
0,3141,4,12/18/2021,03:21:12,18
0,1373,5,12/18/2021,03:21:17,14
0,6108,3,12/18/2021,03:43:14,14
0,699,3,12/18/2021,04:35:53,1
0,9523,8,12/18/2021,06:04:20,44
0,6822,1,12/18/2021,06:30:34,44
0,5956,7,12/18/2021,06:30:44,18
0,2375,1,12/18/2021,07:11:55,17
0,6386,8,12/18/2021,09:06:54,19
0,6252,1,12/18/2021,09:11:54,2
0,1205,2,12/18/2021,09:11:56,4
0,242,1,12/18/2021,10:39:27,20
0,243,4,12/18/2021,10:39:37,19
0,244,5,12/18/2021,10:39:51,21
0,245,4,12/18/2021,10:39:59,14
0,3657,3,12/18/2021,11:10:30,18
0,9148,1,12/18/2021,11:10:54,15
0,2860,6,12/18/2021,12:17:08,27
0,1886,6,12/18/2021,13:28:56,14
0,4846,6,12/18/2021,15:13:00,30
0,6723,5,12/18/2021,15:36:21,26
0,4788,4,12/18/2021,15:59:43,26
0,9955,3,12/18/2021,15:59:59,14
0,9812,6,12/18/2021,16:00:24,23
0,5281,6,12/18/2021,16:00:37,24
0,4651,1,12/18/2021,16:13:43,44
0,9842,2,12/18/2021,16:41:31,18
0,5448,2,12/18/2021,16:41:44,44
0,2236,7,12/18/2021,16:41:54,23
0,2292,2,12/18/2021,16:42:07,10
0,6069,3,12/18/2021,16:42:15,11
0,8616,1,12/18/2021,16:42:24,24
0,4914,5,12/18/2021,16:52:47,14
0,7805,7,12/18/2021,17:29:05,74
0,6328,4,12/18/2021,17:43:22,23
0,3328,1,12/18/2021,17:43:33,27
0,1224,5,12/18/2021,17:43:38,20
0,2387,3,12/18/2021,19:02:51,14
0,236,1,12/18/2021,19:20:06,45
0,237,1,12/18/2021,19:20:14,4
0,238,5,12/18/2021,19:20:24,14
0,239,3,12/18/2021,19:20:30,18
0,240,7,12/18/2021,19:20:39,15
0,3362,1,12/18/2021,20:06:53,44
0,5653,4,12/18/2021,21:13:27,8
0,79,7,12/18/2021,21:21:26,27
0,9953,8,12/18/2021,21:27:49,18
0,2487,1,12/18/2021,21:27:54,44
0,802,3,12/18/2021,21:45:56,47
0,9817,7,12/18/2021,21:56:10,13
0,5362,8,12/18/2021,22:23:53,31
0,2731,5,12/18/2021,23:13:16,14
0,357,5,12/18/2021,23:13:29,15
0,8345,5,12/18/2021,23:13:41,16
0,412,1,12/18/2021,23:13:51,11
0,4987,3,12/18/2021,23:47:45,14
0,666,4,12/18/2021,23:59:40,20
0,9523,2,12/19/2021,00:12:13,46
0,9754,3,12/19/2021,00:19:00,19
0,9758,4,12/19/2021,00:19:05,16
0,8659,6,12/19/2021,00:19:11,17
0,4201,5,12/19/2021,00:19:32,31
0,2824,4,12/19/2021,00:19:37,8
0,9954,4,12/19/2021,00:19:41,14
0,9757,6,12/19/2021,00:19:47,50
0,2280,4,12/19/2021,00:19:57,8
0,9751,5,12/19/2021,00:20:23,14
0,2924,1,12/19/2021,00:20:28,17
0,9756,2,12/19/2021,00:20:33,1
0,3127,2,12/19/2021,00:20:39,27
0,6451,4,12/19/2021,00:20:44,18
0,9752,1,12/19/2021,00:20:49,15
0,9755,5,12/19/2021,00:20:56,20
0,9762,6,12/19/2021,00:21:02,26
0,9761,1,12/19/2021,00:21:08,45
0,9759,4,12/19/2021,00:21:18,44
0,9753,5,12/19/2021,00:21:23,27
0,6108,1,12/19/2021,00:38:27,15
0,6822,4,12/19/2021,01:31:43,48
0,5956,7,12/19/2021,04:26:55,25
0,6386,1,12/19/2021,06:29:40,20
0,2375,8,12/19/2021,06:52:15,25
0,4255,3,12/19/2021,08:43:50,11
0,7967,2,12/19/2021,08:44:20,4
0,734,3,12/19/2021,08:47:46,1
0,8043,4,12/19/2021,08:48:41,8
0,5592,4,12/19/2021,08:56:18,11
0,4846,3,12/19/2021,10:24:47,38
0,2522,6,12/19/2021,11:04:33,14
0,7420,4,12/19/2021,11:04:38,18
0,1684,3,12/19/2021,11:33:47,18
0,1886,4,12/19/2021,12:51:55,18
0,9148,4,12/19/2021,14:09:44,19
0,3657,1,12/19/2021,14:09:54,19
0,2860,4,12/19/2021,14:10:06,31
0,4788,5,12/19/2021,15:21:40,31
0,5281,3,12/19/2021,15:21:49,27
0,9812,3,12/19/2021,15:21:57,26
0,9955,6,12/19/2021,15:22:07,20
0,6723,5,12/19/2021,15:24:10,31
0,4651,5,12/19/2021,16:30:05,26
0,4914,6,12/19/2021,16:31:09,20
0,9842,1,12/19/2021,16:41:10,19
0,5448,4,12/19/2021,16:41:25,48
0,2236,9,12/19/2021,16:41:32,23
0,2292,1,12/19/2021,16:41:43,11
0,6069,6,12/19/2021,16:41:59,17
0,8616,5,12/19/2021,16:42:08,29
0,5296,1,12/19/2021,17:10:50,11
0,7890,8,12/19/2021,17:11:04,19
0,7889,7,12/19/2021,17:11:10,15
0,4743,2,12/19/2021,17:21:26,18
0,4158,6,12/19/2021,18:03:13,14
0,4159,6,12/19/2021,18:03:24,14
0,9523,9,12/19/2021,18:16:45,55
0,3362,1,12/19/2021,18:51:31,45
0,9953,2,12/19/2021,19:18:55,20
0,2487,6,12/19/2021,19:19:03,50
0,4113,5,12/19/2021,19:26:02,15
0,4490,5,12/19/2021,19:26:14,16
0,9030,8,12/19/2021,19:26:24,19
0,6822,6,12/19/2021,20:32:03,54
0,236,7,12/19/2021,21:24:31,20
0,237,4,12/19/2021,21:24:39,8
0,238,5,12/19/2021,21:24:51,19
0,239,1,12/19/2021,21:24:58,19
0,240,1,12/19/2021,21:25:12,16
0,5956,7,12/19/2021,21:34:30,23
0,7805,6,12/19/2021,21:58:53,80
0,9758,4,12/19/2021,22:08:01,20
0,9763,2,12/19/2021,22:08:06,15
0,9757,1,12/19/2021,22:08:10,74
0,9753,6,12/19/2021,22:08:14,38
0,2820,6,12/19/2021,22:08:38,17
0,9954,5,12/19/2021,22:08:41,19
0,9756,7,12/19/2021,22:08:48,8
0,2842,1,12/19/2021,22:08:58,9
0,9751,1,12/19/2021,22:09:01,15
0,2924,3,12/19/2021,22:09:08,20
0,3127,5,12/19/2021,22:09:15,19
0,4201,1,12/19/2021,22:09:20,13
0,6451,2,12/19/2021,22:09:25,20
0,8659,4,12/19/2021,22:09:34,21
0,9752,1,12/19/2021,22:09:39,16
0,9755,7,12/19/2021,22:09:46,27
0,9762,2,12/19/2021,22:09:55,37
0,9761,4,12/19/2021,22:10:04,26
