0,6928,5,04/27/2022,20:41:51,11
0,8869,6,04/29/2022,05:56:31,15
0,9972,5,04/29/2022,05:58:22,11
0,5448,7,04/29/2022,05:58:31,17
0,9842,7,04/29/2022,05:58:40,13
0,2292,5,04/29/2022,05:58:48,11
0,8616,2,04/29/2022,05:58:55,4
0,2236,1,04/29/2022,05:59:03,2
0,591,6,04/29/2022,05:59:32,17
0,2226,3,04/29/2022,05:59:38,1
0,9674,3,04/29/2022,05:59:45,1
0,8819,2,04/29/2022,05:59:57,4
0,6233,7,04/29/2022,06:00:09,21
0,6069,7,04/29/2022,06:00:18,20
0,6189,7,04/29/2022,06:00:29,18
0,9970,6,04/29/2022,06:11:16,17
0,9007,4,04/29/2022,06:12:23,8
0,8581,2,04/29/2022,06:12:31,4
0,6205,1,04/29/2022,06:12:38,2
0,1306,4,04/29/2022,06:12:44,8
0,4788,5,04/29/2022,06:31:43,11
0,5281,1,04/29/2022,06:31:52,2
0,9812,5,04/29/2022,06:31:59,11
0,9955,5,04/29/2022,06:32:07,11
0,9964,1,04/29/2022,06:32:15,2
0,6928,2,04/29/2022,06:35:02,30
0,6927,6,04/29/2022,06:39:09,7
0,7094,6,04/29/2022,06:39:16,18
0,2375,8,04/29/2022,07:14:01,8
0,7388,3,04/29/2022,07:14:05,1
0,9962,4,04/29/2022,07:39:23,8
0,2391,2,04/29/2022,08:26:42,4
0,9956,2,04/29/2022,08:26:46,4
0,9523,6,04/29/2022,08:26:53,11
0,9148,3,04/29/2022,08:26:59,1
0,3657,4,04/29/2022,08:27:05,8
0,2860,2,04/29/2022,08:27:12,4
0,9960,2,04/29/2022,08:27:18,4
0,2387,7,04/29/2022,08:35:38,18
0,72,1,04/29/2022,16:25:13,2
0,73,2,04/29/2022,16:25:19,4
0,91,1,04/29/2022,17:03:49,2
0,9971,4,04/29/2022,17:11:03,8
0,2279,5,04/29/2022,17:28:49,11
0,9969,2,04/29/2022,17:29:00,4
0,3737,5,04/29/2022,19:11:43,11
0,4991,1,04/29/2022,19:11:53,2
0,2261,2,04/29/2022,19:12:55,4
0,9965,6,04/29/2022,19:13:01,16
0,5001,4,04/29/2022,19:13:11,8
0,6388,2,04/29/2022,19:13:26,4
0,2120,6,04/29/2022,19:20:00,20
0,2121,8,04/29/2022,19:20:07,8
0,2122,5,04/29/2022,19:20:14,11
0,2123,3,04/29/2022,19:20:20,1
0,6508,3,04/29/2022,19:24:01,1
0,3495,7,04/29/2022,19:27:06,14
0,5859,4,04/29/2022,19:27:19,8
0,6416,3,04/29/2022,19:27:30,1
0,5592,4,04/29/2022,23:09:50,8
0,5918,7,04/30/2022,00:20:40,9
0,8869,6,04/30/2022,01:22:20,21
0,6108,1,04/30/2022,02:59:10,2
0,6386,7,04/30/2022,02:59:26,13
0,2391,8,04/30/2022,03:37:00,44
0,9956,7,04/30/2022,03:37:09,11
0,3657,4,04/30/2022,03:37:15,44
0,9148,2,04/30/2022,03:37:22,1
0,9523,1,04/30/2022,03:37:30,44
0,2860,6,04/30/2022,03:37:38,10
0,2375,4,04/30/2022,05:19:39,44
0,7388,4,04/30/2022,05:19:51,11
0,9972,8,04/30/2022,05:24:56,19
0,9842,5,04/30/2022,05:25:02,18
0,5448,8,04/30/2022,05:25:09,25
0,2292,5,04/30/2022,05:25:15,16
